,listing_id,date,time,listing_name,street,city,zip_code,state,address_total,location_x,location_y,location_site,location_indoor,month,day,year,day_of_week
799,301559,2021-07-08,18:37:02,Titusville Open Air Market,11652 Hydetown Road,Titusville,16354,Pennsylvania,"11652 Hydetown Road, Titusville, Pennsylvania 16354",-79.701982,41.636919,Private business,No Indoor;,7,8,2021,Thursday
800,301560,2021-07-13,13:49:12,South Waterfront Farmers Market,3508 S Moody Avenue,Portland,97239,Oregon,"3508 S Moody Avenue, Portland, Oregon 97239",-122.67104,45.496936,Park,No Indoor;,7,13,2021,Tuesday
801,301561,2021-07-14,10:28:28,Champlain Islands Farmers' Market-Saturday,185 US Route 2,Grand Isle,05458,Vermont,"185 US Route 2, Grand Isle, Vermont 05458",-73.294874,44.7968758,Faith-based institution;,No Indoor;,7,14,2021,Wednesday
802,301562,2021-07-14,14:55:15,Frankton Town Market,102 S Church St,Frankton,46044,Indiana,"102 S Church St, Frankton, Indiana 46044",-85.779261,40.222745,Private business,No Indoor;,7,14,2021,Wednesday
803,301563,2021-07-17,7:58:12,Oak Hill Hops,3051 W Streetsboro Rd,Richfield,44286,Ohio,"3051 W Streetsboro Rd, Richfield, Ohio 44286",-81.600093,41.244993,Farm,No Indoor;,7,17,2021,Saturday
804,301564,2021-07-17,12:45:49,Kershaw County Farmers Market,906 Broad Street,Camden,29020,South Carolina,"906 Broad Street, Camden, South Carolina 29020",-80.606634,34.243195,Private business,No Indoor;,7,17,2021,Saturday
805,301565,2021-07-18,20:51:27,Sparks United Methodist Church Farmer's Market,1231 Pyramid Way ,Sparks,89431,Nevada,"1231 Pyramid Way , Sparks, Nevada 89431",-119.75339,39.544248,Faith-based institution;,No Indoor;,7,18,2021,Sunday
806,301566,2021-07-19,12:33:47,West Haven Farmers Market,355 Main Street,West Haven,06516,Connecticut,"355 Main Street, West Haven, Connecticut 06516",-72.949946,41.271879,Local government grounds;,No Indoor;,7,19,2021,Monday
807,301568,2021-07-20,16:38:20,Mt.Washington Farmer's Market,320 N.Bardstown rd,Mt.Washington,40047,Kentucky,"320 N.Bardstown rd, Mt.Washington, Kentucky 40047",-85.695776,37.9700281,Local government grounds;,No Indoor;,7,20,2021,Tuesday
808,301569,2021-07-21,15:30:38,Placerville Certified Farmers Market,337 Placerville Drive,Placerville,95667,California,"337 Placerville Drive, Placerville, California 95667",-120.82185,38.731615,Private business,No Indoor;,7,21,2021,Wednesday
809,301570,2021-07-21,15:40:18,South Lake Tahoe Certified Farmers Market,2748 Young Street,South Lake Tahoe ,96150,California,"2748 Young Street, South Lake Tahoe , California 96150",-119.98204,38.927079,Private business,No Indoor;,7,21,2021,Wednesday
810,301571,2021-07-21,15:58:01,El Dorado Hills Town Center Certified Farmers Market,Town Center Blvd.,El Dorado Hills,95762,California,"Town Center Blvd., El Dorado Hills, California 95762",-121.06429,38.651318,Closed-off public street;,No Indoor;,7,21,2021,Wednesday
811,301572,2021-07-21,15:56:32,Cameron Park Burke Junction Certified Farmers Market,Burke Junction Shopping Certer,Cameron Park,95672,California,"Burke Junction Shopping Certer, Cameron Park, California 95672",-120.97361,38.657829,Private business,No Indoor;,7,21,2021,Wednesday
812,301573,2021-07-22,19:03:10,Tuesday Market in Library Park,200 Park Street,Lakeport,95453,California,"200 Park Street, Lakeport, California 95453",-122.91387,39.043583,Park,No Indoor;,7,22,2021,Thursday
813,301574,2021-07-22,19:07:21,Saturday Market at Steele,4350 Thomas Drive,Finley,95435,California,"4350 Thomas Drive, Finley, California 95435",-122.87531,38.992994,Private business,No Indoor;,7,22,2021,Thursday
814,301575,2021-07-26,13:12:11,Albany Square Farmers Market,Downtown Albany Courthouse Square,Albany,64402,Missouri,"Downtown Albany Courthouse Square, Albany, Missouri 64402",-94.333605,40.247729,Closed-off public street;,No Indoor;,7,26,2021,Monday
815,301576,2021-07-26,20:10:15,Rail Yards Market,777 1st Street SW,Albuquerque,87102,New Mexico,"777 1st Street SW, Albuquerque, New Mexico 87102",-106.64902,35.075615,Federal/state government grounds;,Part time open indoor;,7,26,2021,Monday
816,301577,2021-07-27,7:27:07,Farmers Market on Grand Parkway,1225 W Grand Parkway S,Katy,77494,Texas,"1225 W Grand Parkway S, Katy, Texas 77494",-95.775167,29.761952,Faith-based institution;,No Indoor;,7,27,2021,Tuesday
817,301578,2021-07-27,16:37:54,Barm Bargains Market,3782 Winding Creek Ln,Garden Valley,95633,California,"3782 Winding Creek Ln, Garden Valley, California 95633",-120.87815,38.840227,Private business,No Indoor;,7,27,2021,Tuesday
818,301579,2021-07-27,20:40:56,Hana Farmers Market,Hana Highway,Hana,96713,Hawaii,"Hana Highway, Hana, Hawaii 96713",-155.98694,20.750751,Private business,No Indoor;,7,27,2021,Tuesday
819,301580,2021-07-27,22:29:39,Hamilton Park Farmers Market,Hamilton Park,Jersey City,07302,New Jersey,"Hamilton Park, Jersey City, New Jersey 07302",-74.044847,40.72781,Local government grounds;,No Indoor;,7,27,2021,Tuesday
820,301581,2021-07-28,16:52:37,The Wilmington Farmers Market,5329 Oleander Dr,Wilmington,28403,North Carolina,"5329 Oleander Dr, Wilmington, North Carolina 28403",-77.860425,34.20895,Private business,No Indoor;,7,28,2021,Wednesday
821,301582,2021-07-29,12:10:02,Elkhart Farmers Market,301 Nibco Parkway,Elkhart,46516,Indiana,"301 Nibco Parkway, Elkhart, Indiana 46516",-85.970818,41.687093,Local government grounds;,No Indoor;,7,29,2021,Thursday
822,301583,2021-07-29,20:19:03,South Windsor Farmers' Market,220 Nevers Rd.,South Windsor,06074,Connecticut,"220 Nevers Rd., South Windsor, Connecticut 06074",-72.55179,41.842841,Park,Part time open indoor;,7,29,2021,Thursday
823,301584,2021-07-30,11:32:42,Fuquay-Varina Growers Market,121 N Main St.,Fuquay-Varina,27526,North Carolina,"121 N Main St., Fuquay-Varina, North Carolina 27526",-78.800147,35.585512,Local government grounds;,No Indoor;,7,30,2021,Friday
824,301585,2021-07-30,16:36:43,Delridge Farmers Market,9421 18th Ave SW,Seattle,98106,Washington,"9421 18th Ave SW, Seattle, Washington 98106",-122.35812,47.518781,Educational institution;,No Indoor;,7,30,2021,Friday
825,301586,2021-08-02,14:18:32,Farmers Market Partners,5855 Sienna Springs Way,Missorui City,77459,Texas,"5855 Sienna Springs Way, Missorui City, Texas 77459",-95.543858,29.533266,Federal/state government grounds;,No Indoor;,8,2,2021,Monday
826,301587,2021-08-03,10:39:44,Algoma Sunday Farmers Market,Clark St. and Lake St.,Algoma ,54201,Wisconsin,"Clark St. and Lake St., Algoma , Wisconsin 54201",-87.435983,44.607438,Local government grounds;,No Indoor;,8,3,2021,Tuesday
827,301588,2021-08-06,14:32:31,Pahrump Saturday Farmers' Market,900 E Hwy 372,Pahrump ,89048,Nevada,"900 E Hwy 372, Pahrump , Nevada 89048",-115.9979,36.205326,Private business,No Indoor;,8,6,2021,Friday
828,301589,2021-08-08,14:46:00,New Era Farmers Market,1820 Ray Avenue,New Era,49446,Michigan,"1820 Ray Avenue, New Era, Michigan 49446",-86.347156,43.559633,Faith-based institution;,No Indoor;,8,8,2021,Sunday
829,301590,2021-08-23,11:23:51,Rocky Mount Farmers Market,435 Franklin St,Rocky Mount,24151,Virginia,"435 Franklin St, Rocky Mount, Virginia 24151",-79.888073,36.994866,Local government grounds;,No Indoor;,8,23,2021,Monday
830,301591,2021-08-24,6:09:09,4 Veggies & 3 Fruits Farmers Market,140 W 62nd Street,Chicago ,60621,Illinois,"140 W 62nd Street, Chicago , Illinois 60621",-87.629595,41.781896,Private business,Part time open indoor;,8,24,2021,Tuesday
831,301592,2021-08-25,16:49:26,Open Air Farmers Market+ At The Dole Mansion,401 Country Club Road,Crystal Lake,60014,Illinois,"401 Country Club Road, Crystal Lake, Illinois 60014",-88.335331,42.232554,Private business,No Indoor;,8,25,2021,Wednesday
832,301593,2021-08-31,12:50:49,Humpday Farmers Market,1237 E Main St,Carbondale,62901,Illinois,"1237 E Main St, Carbondale, Illinois 62901",-89.193194,37.730073,Private business,Entire time open indoor;,8,31,2021,Tuesday
833,301594,2021-08-31,12:50:18,Humpday Farmers Market,2421 W Main St,Carbondale,62901,Illinois,"2421 W Main St, Carbondale, Illinois 62901",-89.247353,37.731906,Private business,No Indoor;,8,31,2021,Tuesday
834,301595,2021-09-01,8:54:54,Salem Farmers Market,32 Derby Square,Salem,01970,Massachusetts,"32 Derby Square, Salem, Massachusetts 01970",-70.894541,42.520767,Local government grounds;,No Indoor;,9,1,2021,Wednesday
835,301596,2021-09-09,22:15:07,C & C Garden,2022 S Scott St,South Bend ,46613,Indiana,"2022 S Scott St, South Bend , Indiana 46613",-86.26681,41.657676,Farm,No Indoor;,9,9,2021,Thursday
836,301597,2021-09-15,16:57:07,Reisterstown Farmers Market,120 Main Street,Reisterstown,21136,Maryland,"120 Main Street, Reisterstown, Maryland 21136",-76.8297,39.465227,Educational institution;,No Indoor;,9,15,2021,Wednesday
837,301598,2021-09-16,16:54:39,Texas Farmers' Market at Mueller,2006 Philomena St.,Austin,78723,Texas,"2006 Philomena St., Austin, TX, Texas 78723",-97.703135,30.300107,Park,Entire time open indoor;,9,16,2021,Thursday
838,301599,2021-09-20,11:30:47,Pullman Farmers Market,150 E Spring St,Pullman,99163,Washington,"150 E Spring St, Pullman, Washington 99163",-117.17404,46.729751,Federal/state government grounds;,No Indoor;,9,20,2021,Monday
839,301600,2021-09-22,14:53:54,QC Farmers' Market,1700 1st ave,Rock Island,61201,Illinois,"1700 1st ave, Rock Island, Illinois 61201",-90.576384,41.51278,Local government grounds;,No Indoor;,9,22,2021,Wednesday
840,301601,2021-09-27,14:07:30,The Historic City Market,213 Market St SE 3rd Floor,Downtown Roanoke Inc.,24011,Virginia,"213 Market St SE 3rd Floor, Downtown Roanoke Inc., Roanoke, Virginia 24011",-79.939064,37.271606,Local government grounds;,No Indoor;,9,27,2021,Monday
841,301602,2021-10-05,17:26:39,"Farmers Market of Madison, IN",412 West Main Street,Madison ,47250,Indiana,"412 West Main Street, Madison , Indiana 47250",-85.382985,38.737406,Faith-based institution;,Part time open indoor;,10,5,2021,Tuesday
842,301603,2021-10-19,0:18:57,Rocky Butte Farmers Market,9200 NE Fremont St,Portland,97220,Oregon,"9200 NE Fremont St, Portland, Oregon 97220",-122.56801,45.551352,Private business,No Indoor;,10,19,2021,Tuesday
843,301604,2021-10-26,20:36:57,Main Street Saturday Market,South Public Square,Murfreesboro,37130,Tennessee,"South Public Square, Murfreesboro, Tennessee 37130",-86.392158,35.845982,Local government grounds;,No Indoor;,10,26,2021,Tuesday
844,301605,2021-11-04,18:46:05,Astoria Sunday Market,12th and Commercial St.,Astoria,97103,Oregon,"12th and Commercial St., Astoria, Oregon 97103",-123.83015,46.188719,Closed-off public street;,No Indoor;,11,4,2021,Thursday
845,301606,2021-11-09,22:03:08,Berwick Winter Farmers Market,11 Sullivan St.,Berwick,03901,Maine,"11 Sullivan St., Berwick, Maine 03901",-70.86243,43.269956,Local government grounds;,Entire time open indoor;,11,9,2021,Tuesday
846,301607,2021-11-11,11:47:07,Beaverdale Farmers Market,4801 Franklin Avenue,Des Moines,50310,Iowa,"4801 Franklin Avenue, Des Moines, Iowa 50310",-93.68471,41.612479,Private business,No Indoor;,11,11,2021,Thursday
847,301608,2021-11-16,23:12:21,Downtown Evanston Farmers Market,University Place at Oak Street,Evanston,60201,Illinois,"University Place at Oak Street, Evanston, Illinois 60201",-87.686152,42.05062,Private business,Part time open indoor;,11,16,2021,Tuesday
848,301609,2021-11-19,12:54:55,New Harmony Farmers & Artisans Market,407 West Tavern St.,New Harmony,47631,Indiana,"407 West Tavern St., New Harmony, Indiana 47631",-87.936384,38.12899,Educational institution;,No Indoor;,11,19,2021,Friday
849,301611,2021-12-02,11:20:15,Netcong Community Marketplace/Farmers Market,Rt. 46 & Main Street,Netcong,07857,New Jersey,"Rt. 46 & Main Street, Netcong, New Jersey 07857",-74.707004,40.897787,Federal/state government grounds;,No Indoor;,12,2,2021,Thursday
850,301612,2021-12-02,19:48:36,Hwy 80 Produce,903 E. US Hwy 80,Clarksville City ,75693,Texas,"903 E. US Hwy 80, Clarksville City , Texas 75693",-94.8938,32.528217,Private business,Entire time open indoor;,12,2,2021,Thursday
851,301613,2021-12-06,13:06:45,Forest Grove Farmers Market,2030 Main St,Forest Grove,97116,Oregon,"2030 Main St, Forest Grove, Oregon 97116",-123.11204,45.520653,Closed-off public street;,No Indoor;,12,6,2021,Monday
852,301614,2021-12-06,13:14:02,Cornelius Farmers Market,1370 N Adair St,Cornelius,97113,Oregon,"1370 N Adair St, Cornelius, Oregon 97113",-123.05516,45.521314,Local government grounds;,No Indoor;,12,6,2021,Monday
853,301615,2021-12-09,17:17:19,Pittsburg Area Farmers' Market,119 E. 11St.,Pittsburg,66762,Kansas,"119 E. 11St., Pittsburg, Kansas 66762",-94.703397,37.418249,Local government grounds;,No Indoor;,12,9,2021,Thursday
854,301616,2021-12-10,13:56:07,Nederland Farmers Market,80 E. Second St.,Nederland ,80466,Colorado,"80 E. Second St., Nederland , Colorado 80466",-105.50892,39.962418,Private business,No Indoor;,12,10,2021,Friday
855,301617,2021-12-10,15:15:41,Sustainable Food Center Farmers' Market Downtown,422 Guadalupe St,Austin,78701,Texas,"422 Guadalupe St, Austin, Texas 78701",-97.747306,30.26766,Closed-off public street;,No Indoor;,12,10,2021,Friday
856,301618,2021-12-10,15:20:30,Sustainable Food Center Farmers' Market Sunset Valley,3200 Jones Rd,Austin,78745,Texas,"3200 Jones Rd, Austin, Texas 78745",-97.807494,30.230977,Local government grounds;,No Indoor;,12,10,2021,Friday
857,301619,2021-12-13,16:55:28,Santa Rosa Certified Farmers Market,50 Mark West Springs Rd.,Santa Rosa ,95403,California,"50 Mark West Springs Rd., Santa Rosa , California 95403",-122.75197,38.495737,Private business,No Indoor;,12,13,2021,Monday
858,301620,2021-12-13,17:20:16,Russian River Farmers Market,16290 5th St ,Guerneville ,95446,California,"16290 5th St , Guerneville , California 95446",-122.99878,38.503197,Faith-based institution;,No Indoor;,12,13,2021,Monday
859,301621,2021-12-14,15:55:57,LEAF Food Hub,9535 US Hwy 51 N,Cobden,62920,Illinois,"9535 US Hwy 51 N, Cobden, IL 62920, Cobden, Illinois 62920",-89.254353,37.533392,Farm,No Indoor;,12,14,2021,Tuesday
860,301622,2021-12-15,11:33:36,Palmas Farmers Market,170 Canderlero Dr,Humacao,00791,Puerto Rico,"170 Canderlero Dr, Humacao, Puerto Rico 00791",-65.797119,18.088831,Private business,No Indoor;,12,15,2021,Wednesday
861,301623,2021-12-16,13:01:34,Denton Community Market,317 w Mulberry St,Denton,76201,Texas,"317 w Mulberry St, Denton, Texas 76201",-97.136334,33.213317,Local government grounds;,No Indoor;,12,16,2021,Thursday
862,301624,2022-01-01,14:16:34,El Cajon Farmers Market   Non-Certified,201 E. Main St.,El Cajon,92021,California,"201 E. Main St., El Cajon, California 92021",-116.96048,32.801659,Plaza/Square/Common,No Indoor;,1,1,2022,Saturday
863,301625,2022-01-04,11:01:58,Circle Square Commons Farmers Market,8445 SW 80th Street,Ocala,34481,Florida,"8445 SW 80th Street, Ocala, Florida 34481",-82.257895,29.106489,Plaza/Square/Common,No Indoor;,1,4,2022,Tuesday
864,301627,2022-01-04,16:20:09,Cape Riverfront Market,35 S Spanish Street,Cape Girardeau,63703,Missouri,"35 S Spanish Street, Cape Girardeau, Missouri 63703",-89.519952,37.302782,Local government grounds;,No Indoor;,1,4,2022,Tuesday
865,301628,2022-01-10,14:30:15,Morningside Farmers Market,1411 N. Morningside Drive NE,Atlanta ,30306,Georgia,"1411 N. Morningside Drive NE, Atlanta , Georgia 30306",-84.356113,33.793194,Faith-based institution;,No Indoor;,1,10,2022,Monday
866,301629,2022-01-10,21:41:33,The LMH Market,1408 Short Eleventh St,Lincoln,62656,Illinois,"1408 Short Eleventh St, Lincoln, Illinois 62656",-89.385624,40.154175,Local government grounds;,Entire time open indoor;,1,10,2022,Monday
867,301630,2022-01-17,11:15:45,Latah Farmers Market,State Highway 8,Troy,83871,Idaho,"State Highway 8, Troy, ID, Idaho 83871",-116.77598,46.736826,Local government grounds;,No Indoor;,1,17,2022,Monday
868,301631,2022-01-17,16:18:21,Garfield Park Neighborhood Market - Indoor Season,135 N Kedzie Ave.,Chicago,60612,Illinois,"135 N Kedzie Ave., Chicago, Illinois 60612",-87.705713,41.883908,Private business,Part time open indoor;,1,17,2022,Monday
869,301632,2022-01-18,20:07:18,Seaside Farmers Market,1140 Broadway,Seaside,97138,Oregon,"1140 Broadway, Seaside, Oregon 97138",-123.91986,45.993667,Local government grounds;,No Indoor;,1,18,2022,Tuesday
870,301633,2022-01-19,16:51:53,Fernley Poolside Farmers Market,300 Cottonwood Lane,Fernley,89408,Nevada,"300 Cottonwood Lane, Fernley, Nevada 89408",-119.24733,39.594402,Local government grounds;,No Indoor;,1,19,2022,Wednesday
871,301634,2022-01-20,17:01:00,Farmers Market - Covington,301 4th St ,Covington ,47932,Indiana,"301 4th St , Covington , Indiana 47932",-87.39709,40.137063,Federal/state government grounds;,No Indoor;,1,20,2022,Thursday
872,301635,2022-01-21,9:50:21,Olde Pickerington Farmers' Market,89 N Center St ,Pickerington,43147,Ohio,"89 N Center St , Pickerington, Ohio 43147",-82.754075,39.886046,Local government grounds;,No Indoor;,1,21,2022,Friday
873,301636,2022-01-25,15:45:25,St. John Farmers Market,9660 Wicker Avenue,St. John,46373,Indiana,"9660 Wicker Avenue, St. John, Indiana 46373",-87.468144,41.444077,Healthcare institution;,No Indoor;,1,25,2022,Tuesday
874,301639,2022-01-31,2:29:28,Snookz Block Mini Market,"225 Elm St, 4",Santa Paula,93060,California,"225 Elm St, 4, Santa Paula, California 93060",-119.08404,34.342681,Closed-off public street;,Entire time open indoor;,1,31,2022,Monday
875,301640,2022-01-31,15:40:28,Ferndale Farmers Market,27021 Kanis Rd,Little Rock,72223,Arkansas,"27021 Kanis Rd, Little Rock, Arkansas 72223",-92.556803,34.776925,Private business,Part time open indoor;,1,31,2022,Monday
876,301641,2022-01-31,15:58:54,Gateway Farmers Market,602 East Jefferson Ave,Texarkana ,71854,Arkansas,"602 East Jefferson Ave, Texarkana , Arkansas 71854",-94.029739,33.430713,Local government grounds;,No Indoor;,1,31,2022,Monday
877,301642,2022-02-01,9:39:47,Fort Smith Farmer's Market,2nd and Gartison Ave,Fort Smith ,72901,Arkansas,"2nd and Gartison Ave, Fort Smith , Arkansas 72901",-94.80361,35.534732,Local government grounds;,No Indoor;,2,1,2022,Tuesday
878,301643,2022-02-01,14:11:14,Lanark Farmers Market,101 N Broad St,Lanark,61046,Illinois,"101 N Broad St, Lanark, Illinois 61046",-89.832636,42.102271,Local government grounds;,No Indoor;,2,1,2022,Tuesday
879,301644,2022-02-01,16:39:30,One African! One Nation! Farmers Market,4031 W. Florissant Ave.,St Louis,63107,Missouri,"4031 W. Florissant Ave., St Louis, Missouri 63107",-90.218914,38.674084,Park,No Indoor;,2,1,2022,Tuesday
880,301646,2022-02-05,20:30:36,Albany Farmers' Market,4th & Ellsworth,Albany,97321,Oregon,"4th & Ellsworth, Albany, Oregon 97321",-123.10609,44.635052,Local government grounds;,No Indoor;,2,5,2022,Saturday
881,301647,2022-02-05,20:28:59,Corvallis Farmers' Market,1st & Jackson,Corvallis,97330,Oregon,"1st & Jackson, Corvallis, Oregon 97330",-123.25824,44.564828,Closed-off public street;,No Indoor;,2,5,2022,Saturday
882,301648,2022-02-06,13:38:53,Searcy County Farmers Market,200 W Fair Street,Marshall,72650,Arkansas,"200 W Fair Street, Marshall, Arkansas 72650",-92.632893,35.911945,Local government grounds;,No Indoor;,2,6,2022,Sunday
883,301649,2022-02-08,12:49:42,Tenino Farmers Market,"P.O. Box 554, 213 Sussex Ave W",Tenino,98589,Washington,"P.O. Box 554, 213 Sussex Ave W, Tenino, Washington 98589",-122.86037,46.853829,Closed-off public street;,No Indoor;,2,8,2022,Tuesday
884,301650,2022-02-08,16:57:30,Harlingen Farmers Market,218 E Tyler Ave,Harlingen,78550,Texas,"218 E Tyler Ave, Harlingen, Texas 78550",-97.694079,26.189375,Local government grounds;,No Indoor;,2,8,2022,Tuesday
885,301651,2022-02-09,16:38:25,South Collier Farmer's Market,6060 Collier Blvd,Naples,34114,Florida,"6060 Collier Blvd, Naples, Florida 34114",-81.698398,26.045266,Private business,No Indoor;,2,9,2022,Wednesday
886,301652,2022-02-09,16:05:13,Easthampton Farmers' Market,50 Payson Ave,Easthampton,01027,Massachusetts,"50 Payson Ave, Easthampton, Massachusetts 01027",-72.669332,42.265213,Private business,No Indoor;,2,9,2022,Wednesday
887,301653,2022-02-10,11:36:06,Oswego Country Market,15 Main Street,Oswego,60543,Illinois,"15 Main Street, Oswego, Illinois 60543",-88.351584,41.684774,Private business,No Indoor;,2,10,2022,Thursday
888,301654,2022-02-11,15:31:07,Seward Farmer's Market,529 Seward St,Seward,68434,Nebraska,"529 Seward St, Seward, Nebraska 68434",-97.098509,40.907721,Local government grounds;,No Indoor;,2,11,2022,Friday
889,301655,2022-02-14,9:28:55,The Market at White River State Park,801 W Washington St.,Indianapolis,46204,Indiana,"801 W Washington St., Indianapolis, Indiana 46204",-86.171313,39.767371,Federal/state government grounds;,No Indoor;,2,14,2022,Monday
890,301656,2022-02-15,12:09:15,Hyde Park Farmers' Market,2700 Erie Avenue,Cincinnati,45208,Ohio,"2700 Erie Avenue, Cincinnati, Ohio 45208",-84.442416,39.139569,Closed-off public street;,No Indoor;,2,15,2022,Tuesday
891,301657,2022-02-16,16:13:25,Hope & Main's Schoolyard Market,691 Main Street,Warren,02885,Rhode Island,"691 Main Street, Warren, Rhode Island 02885",-71.28193,41.725289,Private business,No Indoor;,2,16,2022,Wednesday
892,301658,2022-02-16,19:30:06,Scituate Rotary Farmers Market,46 Institute Lane,North Scituate,02857,Rhode Island,"46 Institute Lane, North Scituate, Rhode Island 02857",-71.579083,41.848902,Educational institution;,No Indoor;,2,16,2022,Wednesday
893,301659,2022-02-17,10:58:04,Newcastle Farmers Market,110 N Dupont Hwy,Newcastle,82701,Wyoming,"110 N Dupont Hwy, Newcastle, Wyoming 82701",-104.18498,43.849469,Private business,No Indoor;,2,17,2022,Thursday
894,301660,2022-02-17,12:24:04,Weaver Library Farmers' Market,41 Grove Avenue,East Providence,02914,Rhode Island,"41 Grove Avenue, East Providence, Rhode Island 02914",-71.37757,41.818333,Local government grounds;,No Indoor;,2,17,2022,Thursday
895,301662,2022-02-18,16:48:17,Hope Street Farmers Market,1015 Hope St,Providence ,02906,Rhode Island,"1015 Hope St, Providence , Rhode Island 02906",-71.356584,41.799956,Park,No Indoor;,2,18,2022,Friday
896,301663,2022-02-21,9:56:28,Marion Farmers Market,2200 31st St,Marion,52302,Iowa,"2200 31st St, Marion, Iowa 52302",-91.580645,42.044309,Local government grounds;,No Indoor;,2,21,2022,Monday
897,301664,2022-02-23,10:52:07,Navarro Farm,22155 S.104th Ave.,Frankfort,60423,Illinois,"22155 S.104th Ave., Frankfort, Illinois 60423",-87.867562,41.488007,Farm,No Indoor;,2,23,2022,Wednesday
898,301666,2022-02-24,13:16:34,PC Sunday Farmers Market,Madison Street,Port Clinton ,43452,Ohio,"Madison Street, Port Clinton , Ohio 43452",-82.941236,41.512209,Closed-off public street;,No Indoor;,2,24,2022,Thursday
899,301668,2022-03-14,20:56:07,Pike Farmers Market,5429 Lafayette Road,Indianapolis,46254,Indiana,"5429 Lafayette Road, Indianapolis, Indiana 46254",-86.258818,39.849755,Faith-based institution;,No Indoor;,3,14,2022,Monday
900,301669,2022-03-15,14:33:29,Aquidneck Growers Market- Saturday Summer,35 Dexter St,Newport,02840,Rhode Island,"35 Dexter St, Newport, Rhode Island 02840",-71.304555,41.509123,Educational institution;,No Indoor;,3,15,2022,Tuesday
901,301670,2022-03-15,14:41:02,Aquidneck Growers Market Miantonomi Community Farmers Market,120 Hillside Avenue,Newport,02840,Rhode Island,"120 Hillside Avenue, Newport, Rhode Island 02840",-71.30979,41.509894,Local government grounds;,No Indoor;,3,15,2022,Tuesday
902,301671,2022-03-17,15:49:51,Farmers Market - Covington,301 4th St,Covington ,47932,Indiana,"301 4th St, Covington , Indiana 47932",-87.39697,40.13712,Federal/state government grounds;,No Indoor;,3,17,2022,Thursday
903,5815,2022-03-09,13:01:05,Martin Farmers Market,101 Main Street,Martin,38237,Tennessee,"101 Main Street, Martin, TN, USA",-88.850455,36.3430031,Local government grounds;,No Indoor;,3,9,2022,Wednesday
904,5818,2022-03-17,14:49:47,Kenosha Public Market,625 52nd Street,Kenosha,53140,Wisconsin,"625 52nd Street, Kenosha, WI, USA",-87.820499,42.587876,Local government grounds;,Part time open indoor;,3,17,2022,Thursday
905,301685,2022-03-31,14:55:58,King Street Farmers Market,126 Poplar Grove Connector,Boone,28607,North Carolina,"126 Poplar Grove Connector, Boone, NC, USA",-81.6931234,36.2198305,Local government grounds;,No Indoor;,3,31,2022,Thursday
906,301686,2022-03-29,10:56:00,Boone Winter Farmers Market,252 Poplar Grove Road,Boone,28607,North Carolina,"252 Poplar Grove Road, Boone, NC, USA",-81.6887158,36.2204478,Local government grounds;,Entire time open indoor;,3,29,2022,Tuesday
907,5819,2022-03-17,15:19:15,The Chapel Hill Farmers' Market,201 South Estes Drive,Chapel Hill,27514,North Carolina,"201 South Estes Drive, Chapel Hill, NC, USA",-79.026717,35.927587,Private business,No Indoor;,3,17,2022,Thursday
908,5820,2022-03-18,15:44:19,Richfield Farmers Market,6335 Portland Avenue,Richfield,55423,Minnesota,"6335 Portland Avenue, Richfield, MN, USA",-93.266024,44.8883623,Local government grounds;,No Indoor;,3,18,2022,Friday
909,5821,2022-03-18,15:58:14,Richfield Winter Market,7000 Nicollet Ave,Richfield,55423,Minnesota,"7000 Nicollet Ave, Richfield, MN, USA",-93.278795,44.876064,Local government grounds;,Entire time open indoor;,3,18,2022,Friday
910,300130,2022-03-30,7:02:13,Danbury Farmers' Market,1 Patriot Drive,Danbury,06810,Connecticut,"1 Patriot Drive, Danbury, Connecticut 06810, USA",-73.4487846,41.3961518,Local government grounds;,No Indoor;,3,30,2022,Wednesday
911,5822,2022-03-22,16:43:49,Gray Street Farmers Market,400 East Gray Street,Louisville,40202,Kentucky,"400 East Gray Street, Louisville, KY, USA",-85.746515,38.2460179,Closed-off public street;,No Indoor;,3,22,2022,Tuesday
912,300422,2022-03-30,0:35:51,Duvall Farmers Market,16201 Main St. NE at Taylor Landing,Duvall,98019,Washington,"16201 Main St. NE at Taylor Landing, Duvall, Washington 98019",-121.98641,47.744679,Park,No Indoor;,3,30,2022,Wednesday
913,300393,2022-03-30,17:55:25,Hood River Farmers Market,501 Columbia Street,Hood River,97031,Oregon,"501 Columbia Street, Hood River, OR, USA",-121.515977,45.70978,Local government grounds;,No Indoor;,3,30,2022,Wednesday
914,301661,2022-03-29,19:29:35,Eat Drink RI Market at Blackbird Farm,660 Douglas Pike,Smithfield,02917,Rhode Island,"660 Douglas Pike, Smithfield, Rhode Island 02917",-71.505011,41.901787,Farm,No Indoor;,3,29,2022,Tuesday
915,301610,2022-03-31,15:15:38,Koreshan State Park Farmers Market,"Koreshan State Park, 3800 Corkscrew Rd",Estero,33928,Florida,"Koreshan State Park, 3800 Corkscrew Rd, Estero, FL 33928",-81.8156127,26.434777,Federal/state government grounds;,No Indoor;,3,31,2022,Thursday
916,300553,2022-04-01,18:11:50,Waterfront Farmers Market of Gig Harbor,3211 Harborview Drive,Gig Harbor ,98335,Washington,"3211 Harborview Drive, Gig Harbor , Washington 98335",-122.58127,47.330952,Private business,No Indoor;,4,1,2022,Friday
